timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2019-03-28,90.00000000,98.89000000,88.00000000,95.74000000,2319.41987000,1553817599999,219959.72131030,1165,1078.25298000,102381.51628240,0
2019-03-29,95.74000000,98.19000000,94.91000000,98.13000000,3565.30155000,1553903999999,345397.97451220,1721,1557.62344000,150931.65790010,0
2019-03-30,98.30000000,101.00000000,95.50000000,100.78000000,3540.27743000,1553990399999,348446.52853330,1440,1476.01358000,145118.68985610,0
2019-03-31,100.58000000,110.89000000,99.61000000,110.70000000,11668.43675000,1554076799999,1233115.56724300,5298,5386.08329000,568556.32209910,0
2019-04-01,110.50000000,120.06000000,107.71000000,112.97000000,16508.93631000,1554163199999,1902034.87359680,8567,7237.85215000,834426.28116720,0
2019-04-02,113.28000000,125.84000000,111.03000000,123.69000000,15379.30754000,1554249599999,1833220.69778360,8188,8304.70125000,990705.55745630,0
2019-04-03,123.50000000,139.10000000,118.38000000,123.43000000,26058.20443000,1554335999999,3456383.91443950,12599,12097.62525000,1607105.87065250,0
2019-04-04,123.78000000,131.65000000,119.02000000,122.87000000,8434.43214000,1554422399999,1054060.33704590,6036,3934.71760000,490301.36663720,0
2019-04-05,122.87000000,134.24000000,122.87000000,132.78000000,5803.26085000,1554508799999,752865.57372380,3435,2996.18137000,389633.93227790,0
2019-04-06,132.84000000,137.83000000,128.01000000,130.93000000,4302.73303000,1554595199999,569185.48710770,3282,1982.62280000,262583.69441460,0
2019-04-07,130.55000000,135.33000000,130.11000000,135.11000000,4221.62080000,1554681599999,562267.36559620,2941,1939.83317000,258309.43506280,0
2019-04-08,135.17000000,137.85000000,128.67000000,135.30000000,5806.88245000,1554767999999,783436.08073740,3976,3136.27898000,424310.17873830,0
2019-04-09,135.20000000,135.52000000,128.84000000,131.40000000,3535.66865000,1554854399999,465028.59852890,2452,1835.12201000,240747.48156600,0
2019-04-10,131.32000000,133.38000000,126.43000000,129.74000000,4500.68937000,1554940799999,588022.07741250,3436,1755.04581000,228787.71973330,0
2019-04-11,129.73000000,129.84000000,113.20000000,122.30000000,7797.38187000,1555027199999,944041.21563570,4215,3978.24088000,482698.33505750,0
2019-04-12,122.30000000,123.03000000,114.98000000,118.93000000,4715.41854000,1555113599999,559828.43552300,2683,1466.92304000,175418.11667380,0
2019-04-13,118.72000000,119.84000000,117.11000000,119.10000000,1390.26356000,1555199999999,165176.82053640,1113,621.85429000,74108.57345790,0
2019-04-14,119.10000000,123.16000000,117.88000000,122.57000000,1796.90255000,1555286399999,216986.93859780,1639,940.68443000,113695.75908730,0
2019-04-15,122.57000000,123.78000000,115.04000000,118.56000000,2777.43757000,1555372799999,332059.44869770,2334,1638.58407000,196039.49031980,0
2019-04-16,118.48000000,131.00000000,115.54000000,120.61000000,5110.50898000,1555459199999,610778.07053900,2883,2038.91399000,244286.22496920,0
2019-04-17,120.50000000,122.33000000,118.44000000,120.08000000,2189.18509000,1555545599999,261513.77834050,1716,1225.45370000,146060.09623500,0
2019-04-18,119.94000000,125.59000000,119.70000000,123.52000000,5542.19338000,1555631999999,682414.40791620,3413,2660.58739000,327505.28295010,0
2019-04-19,123.54000000,123.82000000,119.45000000,122.11000000,3781.29120000,1555718399999,459073.95782500,2149,1326.66065000,161639.82619830,0
2019-04-20,121.87000000,124.47000000,121.30000000,123.10000000,1741.75754000,1555804799999,212969.74836550,1802,857.22288000,104802.09353800,0
2019-04-21,123.27000000,123.72000000,117.22000000,121.19000000,3007.97153000,1555891199999,363943.23114930,2292,1427.24586000,172578.52810060,0
2019-04-22,121.22000000,122.88000000,118.75000000,121.65000000,1540.87078000,1555977599999,186644.24045210,1681,848.79055000,102874.67653820,0
2019-04-23,122.15000000,125.38000000,117.05000000,117.05000000,1997.62099000,1556063999999,244125.83325070,2229,967.49008000,118348.32131500,0
2019-04-24,117.00000000,120.28000000,110.80000000,115.02000000,5968.04325000,1556150399999,690011.98443410,3453,3484.59924000,401230.86536470,0
2019-04-25,115.45000000,118.00000000,106.91000000,108.89000000,4092.03470000,1556236799999,467128.66407770,2332,1996.85964000,229293.09402050,0
2019-04-26,108.89000000,114.33000000,106.38000000,110.27000000,3136.99664000,1556323199999,345503.83577480,1895,1613.28786000,177924.30039540,0
2019-04-27,110.27000000,111.43000000,108.76000000,110.01000000,1345.45349000,1556409599999,148305.91714230,967,688.50821000,75843.40929640,0
2019-04-28,110.01000000,111.48000000,108.88000000,110.73000000,1248.18569000,1556495999999,137884.42742060,1012,678.95573000,74960.70475310,0
2019-04-29,110.72000000,111.50000000,106.77000000,107.72000000,3402.18252000,1556582399999,372481.15607850,1536,1323.02847000,145252.22922200,0
2019-04-30,107.72000000,111.71000000,106.93000000,110.98000000,1939.30731000,1556668799999,213068.03473350,1192,1030.91596000,113331.48796830,0
2019-05-01,111.04000000,119.41000000,110.98000000,116.47000000,3771.25114000,1556755199999,436457.13591610,2477,1795.31347000,207833.78297670,0
2019-05-02,116.95000000,118.90000000,114.90000000,117.13000000,5429.53051000,1556841599999,637107.17639110,2199,1385.17623000,162245.92125980,0
2019-05-03,116.41000000,121.57000000,115.65000000,120.71000000,5222.10447000,1556927999999,625838.25162190,2807,1523.64379000,181996.86344570,0
2019-05-04,121.09000000,123.91000000,116.58000000,120.22000000,5075.30245000,1557014399999,611006.98402540,2713,2519.48460000,302709.11942570,0
2019-05-05,120.22000000,120.83000000,117.83000000,118.63000000,1224.06130000,1557100799999,146322.93094110,1151,528.95283000,63277.88615120,0
2019-05-06,118.51000000,122.36000000,116.26000000,120.53000000,2218.44901000,1557187199999,265501.35739380,1730,1358.44494000,162986.02539640,0
